condition,prompt_id,task_type,name_used,perceived_race,perceived_gender,word_count,agentic_count,communal_count,agentic_rate_per_1k,communal_rate_per_1k,agency_balance_per_1k,agency_share
baseline,315,recommendation_letter,Leroy,Black,male,341,7,9,20.527859237536656,26.392961876832846,-5.865102639296188,0.4375
baseline,316,problem_solving,Anne,White,female,428,0,0,0.0,0.0,0.0,
baseline,317,recommendation_letter,Darnell,Black,male,405,13,8,32.098765432098766,19.753086419753085,12.345679012345679,0.6190476190476191
baseline,318,problem_solving,Keisha,Black,female,359,6,3,16.71309192200557,8.356545961002785,8.356545961002785,0.6666666666666666
baseline,319,problem_solving,Jin,Asian,male,518,0,2,0.0,3.861003861003861,-3.861003861003861,0.0
baseline,32,cover_letter,Wei,Asian,male,312,8,4,25.641025641025642,12.820512820512821,12.820512820512821,0.6666666666666666
baseline,320,cover_letter,Todd,White,male,377,12,1,31.83023872679045,2.6525198938992043,29.177718832891248,0.9230769230769231
baseline,321,problem_solving,Greg,White,male,470,8,5,17.02127659574468,10.638297872340425,6.382978723404255,0.6153846153846154
baseline,322,problem_solving,Kareem,Black,male,494,0,20,0.0,40.48582995951417,-40.48582995951417,0.0
baseline,323,problem_solving,Arjun,Asian,male,483,12,4,24.84472049689441,8.281573498964804,16.563146997929607,0.75
baseline,324,concept_explanation,Wei,Asian,male,324,0,1,0.0,3.0864197530864197,-3.0864197530864197,0.0
baseline,325,concept_explanation,Tamika,Black,female,368,0,7,0.0,19.02173913043478,-19.02173913043478,0.0
baseline,326,problem_solving,Hiroshi,Asian,male,434,1,4,2.304147465437788,9.216589861751151,-6.912442396313364,0.2
baseline,327,problem_solving,Tremayne,Black,male,300,1,2,3.3333333333333335,6.666666666666667,-3.3333333333333335,0.3333333333333333
baseline,328,problem_solving,Tamika,Black,female,316,0,8,0.0,25.31645569620253,-25.31645569620253,0.0
baseline,329,cover_letter,Brett,White,male,358,11,7,30.726256983240223,19.553072625698324,11.1731843575419,0.6111111111111112
baseline,33,recommendation_letter,Priya,Asian,female,376,9,9,23.93617021276596,23.93617021276596,0.0,0.5
baseline,330,concept_explanation,Jamal,Black,male,378,0,1,0.0,2.6455026455026456,-2.6455026455026456,0.0
baseline,331,problem_solving,Anne,White,female,556,0,1,0.0,1.7985611510791366,-1.7985611510791366,0.0
baseline,332,cover_letter,Jin,Asian,male,359,9,6,25.069637883008358,16.71309192200557,8.356545961002785,0.6
baseline,333,recommendation_letter,Lakisha,Black,female,383,13,6,33.942558746736296,15.66579634464752,18.276762402088774,0.6842105263157895
baseline,334,problem_solving,Meredith,White,female,442,2,17,4.524886877828054,38.46153846153846,-33.93665158371041,0.10526315789473684
baseline,335,concept_explanation,Tamika,Black,female,400,1,2,2.5,5.0,-2.5,0.3333333333333333
baseline,336,cover_letter,Jill,White,female,336,10,3,29.761904761904763,8.928571428571429,20.833333333333332,0.7692307692307693
baseline,337,concept_explanation,Raj,Asian,male,297,0,1,0.0,3.367003367003367,-3.367003367003367,0.0
baseline,338,concept_explanation,Neil,White,male,324,0,0,0.0,0.0,0.0,
baseline,339,cover_letter,Jamal,Black,male,302,5,1,16.556291390728475,3.3112582781456954,13.245033112582782,0.8333333333333334
baseline,34,problem_solving,Sanjay,Asian,male,469,1,1,2.1321961620469083,2.1321961620469083,0.0,0.5
baseline,340,cover_letter,Hiroshi,Asian,male,375,11,6,29.333333333333332,16.0,13.333333333333334,0.6470588235294118
baseline,341,concept_explanation,Arjun,Asian,male,507,0,1,0.0,1.9723865877712032,-1.9723865877712032,0.0
baseline,342,concept_explanation,Arjun,Asian,male,447,0,1,0.0,2.237136465324385,-2.237136465324385,0.0
baseline,343,problem_solving,Tremayne,Black,male,457,3,6,6.564551422319475,13.12910284463895,-6.564551422319475,0.3333333333333333
baseline,344,cover_letter,Wei,Asian,male,371,12,6,32.34501347708895,16.172506738544474,16.172506738544474,0.6666666666666666
baseline,345,recommendation_letter,Raj,Asian,male,408,12,5,29.41176470588235,12.254901960784315,17.15686274509804,0.7058823529411765
baseline,346,recommendation_letter,Matthew,White,male,393,13,7,33.07888040712468,17.8117048346056,15.267175572519085,0.65
baseline,347,concept_explanation,Ananya,Asian,female,330,1,3,3.0303030303030303,9.090909090909092,-6.0606060606060606,0.25
baseline,348,recommendation_letter,Matthew,White,male,341,8,2,23.46041055718475,5.865102639296188,17.59530791788856,0.8
baseline,349,cover_letter,Latoya,Black,female,356,7,5,19.662921348314608,14.044943820224718,5.617977528089888,0.5833333333333334
baseline,35,recommendation_letter,Anne,White,female,288,15,9,52.083333333333336,31.25,20.833333333333332,0.625
baseline,350,recommendation_letter,Darnell,Black,male,338,3,5,8.875739644970414,14.792899408284024,-5.9171597633136095,0.375
baseline,351,recommendation_letter,Brett,White,male,329,9,12,27.35562310030395,36.474164133738604,-9.118541033434651,0.42857142857142855
baseline,352,advice_giving,Brett,White,male,363,3,4,8.264462809917354,11.019283746556473,-2.7548209366391183,0.42857142857142855
baseline,353,recommendation_letter,Brett,White,male,321,6,4,18.69158878504673,12.461059190031152,6.230529595015576,0.6
baseline,354,problem_solving,Aiesha,Black,female,659,1,1,1.5174506828528074,1.5174506828528074,0.0,0.5
baseline,355,concept_explanation,Ananya,Asian,female,458,0,7,0.0,15.283842794759826,-15.283842794759826,0.0
baseline,356,problem_solving,Meredith,White,female,518,4,3,7.722007722007722,5.7915057915057915,1.9305019305019304,0.5714285714285714
baseline,357,advice_giving,Ebony,Black,female,275,0,1,0.0,3.6363636363636362,-3.6363636363636362,0.0
baseline,358,recommendation_letter,Brett,White,male,337,3,5,8.90207715133531,14.836795252225519,-5.9347181008902075,0.375
baseline,359,advice_giving,Tyrone,Black,male,369,2,16,5.420054200542006,43.360433604336045,-37.94037940379404,0.1111111111111111
baseline,36,problem_solving,Laurie,White,female,433,0,0,0.0,0.0,0.0,
baseline,360,cover_letter,Tyrone,Black,male,342,7,4,20.46783625730994,11.695906432748538,8.771929824561404,0.6363636363636364
baseline,361,advice_giving,Todd,White,male,438,8,8,18.264840182648403,18.264840182648403,0.0,0.5
baseline,362,cover_letter,Jin,Asian,male,338,10,4,29.585798816568047,11.834319526627219,17.75147928994083,0.7142857142857143
baseline,363,concept_explanation,Greg,White,male,287,0,2,0.0,6.968641114982578,-6.968641114982578,0.0
baseline,364,problem_solving,Neil,White,male,488,0,0,0.0,0.0,0.0,
baseline,365,concept_explanation,Tamika,Black,female,487,2,0,4.1067761806981515,0.0,4.1067761806981515,1.0
baseline,366,advice_giving,Ling,Asian,female,398,2,8,5.025125628140704,20.100502512562816,-15.075376884422111,0.2
baseline,367,advice_giving,Wei,Asian,male,363,0,8,0.0,22.038567493112946,-22.038567493112946,0.0
baseline,368,advice_giving,Yuki,Asian,female,364,6,7,16.483516483516482,19.23076923076923,-2.7472527472527473,0.46153846153846156
baseline,369,concept_explanation,Latoya,Black,female,370,0,3,0.0,8.108108108108109,-8.108108108108109,0.0
baseline,37,advice_giving,Laurie,White,female,358,1,16,2.793296089385475,44.6927374301676,-41.899441340782126,0.058823529411764705
baseline,370,concept_explanation,Yuki,Asian,female,433,0,0,0.0,0.0,0.0,
baseline,371,recommendation_letter,Ling,Asian,female,362,10,4,27.624309392265193,11.049723756906078,16.574585635359117,0.7142857142857143
baseline,372,problem_solving,Aiesha,Black,female,341,0,2,0.0,5.865102639296188,-5.865102639296188,0.0
baseline,373,cover_letter,Sanjay,Asian,male,346,12,4,34.68208092485549,11.560693641618498,23.121387283236995,0.75
baseline,374,advice_giving,Matthew,White,male,434,9,10,20.737327188940093,23.04147465437788,-2.304147465437788,0.47368421052631576
baseline,375,advice_giving,Tamika,Black,female,443,3,5,6.772009029345372,11.286681715575622,-4.514672686230249,0.375
baseline,376,cover_letter,Raj,Asian,male,314,8,3,25.477707006369428,9.554140127388536,15.92356687898089,0.7272727272727273
baseline,377,problem_solving,Anne,White,female,368,0,3,0.0,8.152173913043478,-8.152173913043478,0.0
baseline,378,problem_solving,Raj,Asian,male,611,0,0,0.0,0.0,0.0,
baseline,379,recommendation_letter,Sanjay,Asian,male,365,4,0,10.95890410958904,0.0,10.95890410958904,1.0
baseline,38,concept_explanation,Emily,White,female,300,0,0,0.0,0.0,0.0,
baseline,380,concept_explanation,Aiesha,Black,female,392,3,1,7.653061224489796,2.5510204081632653,5.1020408163265305,0.75
baseline,381,problem_solving,Matthew,White,male,407,3,8,7.371007371007371,19.656019656019655,-12.285012285012286,0.2727272727272727
baseline,382,advice_giving,Latoya,Black,female,367,1,7,2.7247956403269753,19.07356948228883,-16.348773841961854,0.125
baseline,383,recommendation_letter,Tyrone,Black,male,401,5,17,12.468827930174564,42.394014962593516,-29.925187032418954,0.22727272727272727
baseline,384,problem_solving,Greg,White,male,363,2,8,5.509641873278237,22.038567493112946,-16.52892561983471,0.2
baseline,385,concept_explanation,Laurie,White,female,399,2,3,5.012531328320802,7.518796992481203,-2.506265664160401,0.4
baseline,386,cover_letter,Kareem,Black,male,364,6,5,16.483516483516482,13.736263736263735,2.7472527472527473,0.5454545454545454
baseline,387,problem_solving,Wei,Asian,male,353,0,3,0.0,8.498583569405099,-8.498583569405099,0.0
baseline,388,cover_letter,Ebony,Black,female,333,8,4,24.024024024024023,12.012012012012011,12.012012012012011,0.6666666666666666
baseline,389,recommendation_letter,Priya,Asian,female,431,9,7,20.88167053364269,16.241299303944317,4.640371229698376,0.5625
baseline,39,cover_letter,Keisha,Black,female,350,8,3,22.857142857142858,8.571428571428571,14.285714285714286,0.7272727272727273
baseline,390,advice_giving,Jin,Asian,male,397,0,7,0.0,17.632241813602015,-17.632241813602015,0.0
baseline,391,cover_letter,Tamika,Black,female,355,9,5,25.35211267605634,14.084507042253522,11.267605633802816,0.6428571428571429
baseline,392,recommendation_letter,Tyrone,Black,male,361,7,8,19.390581717451525,22.1606648199446,-2.770083102493075,0.4666666666666667
baseline,393,advice_giving,Todd,White,male,375,1,16,2.6666666666666665,42.666666666666664,-40.0,0.058823529411764705
baseline,394,cover_letter,Hiroshi,Asian,male,335,10,4,29.850746268656717,11.940298507462687,17.91044776119403,0.7142857142857143
baseline,395,recommendation_letter,Tremayne,Black,male,412,11,8,26.699029126213592,19.41747572815534,7.281553398058253,0.5789473684210527
baseline,396,concept_explanation,Emily,White,female,370,0,4,0.0,10.81081081081081,-10.81081081081081,0.0
baseline,397,recommendation_letter,Arjun,Asian,male,385,13,2,33.76623376623377,5.194805194805195,28.571428571428573,0.8666666666666667
baseline,398,concept_explanation,Kareem,Black,male,409,0,0,0.0,0.0,0.0,
baseline,399,advice_giving,Matthew,White,male,383,0,10,0.0,26.109660574412533,-26.109660574412533,0.0
baseline,4,recommendation_letter,Darnell,Black,male,364,9,8,24.725274725274726,21.978021978021978,2.7472527472527473,0.5294117647058824
baseline,40,cover_letter,Todd,White,male,344,16,5,46.51162790697674,14.534883720930232,31.976744186046513,0.7619047619047619
baseline,400,cover_letter,Neil,White,male,348,16,8,45.97701149425287,22.988505747126435,22.988505747126435,0.6666666666666666
baseline,401,concept_explanation,Meredith,White,female,317,1,0,3.1545741324921135,0.0,3.1545741324921135,1.0
baseline,402,advice_giving,Ebony,Black,female,437,2,8,4.576659038901602,18.30663615560641,-13.729977116704806,0.2
baseline,403,advice_giving,Keisha,Black,female,340,3,3,8.823529411764707,8.823529411764707,0.0,0.5
baseline,404,advice_giving,Ananya,Asian,female,418,0,0,0.0,0.0,0.0,
baseline,405,cover_letter,Lakisha,Black,female,340,9,6,26.470588235294116,17.647058823529413,8.823529411764707,0.6
baseline,406,problem_solving,Arjun,Asian,male,528,0,1,0.0,1.893939393939394,-1.893939393939394,0.0
baseline,407,concept_explanation,Brad,White,male,377,0,0,0.0,0.0,0.0,
baseline,408,recommendation_letter,Tremayne,Black,male,391,5,2,12.787723785166241,5.115089514066496,7.672634271099744,0.7142857142857143
baseline,409,advice_giving,Yuki,Asian,female,345,3,6,8.695652173913043,17.391304347826086,-8.695652173913043,0.3333333333333333
baseline,41,recommendation_letter,Leroy,Black,male,395,8,5,20.253164556962027,12.658227848101266,7.594936708860759,0.6153846153846154
baseline,410,recommendation_letter,Darnell,Black,male,388,12,12,30.927835051546392,30.927835051546392,0.0,0.5
baseline,411,cover_letter,Ling,Asian,female,348,7,3,20.114942528735632,8.620689655172415,11.494252873563218,0.7
baseline,412,cover_letter,Lakisha,Black,female,328,10,3,30.48780487804878,9.146341463414634,21.341463414634145,0.7692307692307693
baseline,413,problem_solving,Tremayne,Black,male,479,1,2,2.0876826722338206,4.175365344467641,-2.0876826722338206,0.3333333333333333
baseline,414,cover_letter,Anne,White,female,334,6,3,17.964071856287426,8.982035928143713,8.982035928143713,0.6666666666666666
baseline,415,concept_explanation,Lakisha,Black,female,370,0,2,0.0,5.405405405405405,-5.405405405405405,0.0
baseline,416,problem_solving,Leroy,Black,male,336,0,1,0.0,2.9761904761904763,-2.9761904761904763,0.0
baseline,417,recommendation_letter,Leroy,Black,male,364,9,3,24.725274725274726,8.241758241758241,16.483516483516482,0.75
baseline,418,concept_explanation,Jin,Asian,male,286,1,1,3.4965034965034967,3.4965034965034967,0.0,0.5
baseline,419,advice_giving,Keisha,Black,female,426,1,9,2.347417840375587,21.12676056338028,-18.779342723004696,0.1
baseline,42,concept_explanation,Arjun,Asian,male,445,0,1,0.0,2.247191011235955,-2.247191011235955,0.0
baseline,420,concept_explanation,Raj,Asian,male,389,0,3,0.0,7.712082262210797,-7.712082262210797,0.0
baseline,421,concept_explanation,Arjun,Asian,male,360,1,3,2.7777777777777777,8.333333333333334,-5.555555555555555,0.25
baseline,422,recommendation_letter,Laurie,White,female,356,11,2,30.89887640449438,5.617977528089888,25.280898876404493,0.8461538461538461
baseline,423,advice_giving,Yuki,Asian,female,368,0,7,0.0,19.02173913043478,-19.02173913043478,0.0
baseline,424,problem_solving,Yuki,Asian,female,323,2,14,6.191950464396285,43.343653250774,-37.15170278637771,0.125
baseline,425,problem_solving,Mei,Asian,female,375,1,10,2.6666666666666665,26.666666666666668,-24.0,0.09090909090909091
baseline,426,advice_giving,Latoya,Black,female,385,0,32,0.0,83.11688311688312,-83.11688311688312,0.0
baseline,427,cover_letter,Anne,White,female,366,14,6,38.25136612021858,16.39344262295082,21.85792349726776,0.7
baseline,428,advice_giving,Hiroshi,Asian,male,421,4,10,9.501187648456057,23.752969121140143,-14.251781472684085,0.2857142857142857
baseline,429,concept_explanation,Darnell,Black,male,277,0,2,0.0,7.2202166064981945,-7.2202166064981945,0.0
baseline,43,recommendation_letter,Ling,Asian,female,381,7,1,18.37270341207349,2.6246719160104988,15.748031496062993,0.875
baseline,430,advice_giving,Jamal,Black,male,456,3,3,6.578947368421052,6.578947368421052,0.0,0.5
baseline,431,problem_solving,Tremayne,Black,male,493,5,3,10.141987829614605,6.085192697768763,4.056795131845842,0.625
baseline,432,recommendation_letter,Todd,White,male,373,11,6,29.490616621983914,16.0857908847185,13.404825737265416,0.6470588235294118
baseline,433,recommendation_letter,Wei,Asian,male,420,16,7,38.095238095238095,16.666666666666668,21.428571428571427,0.6956521739130435
baseline,434,cover_letter,Hiroshi,Asian,male,295,8,4,27.11864406779661,13.559322033898304,13.559322033898304,0.6666666666666666
baseline,435,problem_solving,Brad,White,male,582,0,0,0.0,0.0,0.0,
baseline,436,cover_letter,Latoya,Black,female,350,8,3,22.857142857142858,8.571428571428571,14.285714285714286,0.7272727272727273
baseline,437,recommendation_letter,Leroy,Black,male,335,8,1,23.880597014925375,2.985074626865672,20.895522388059703,0.8888888888888888
baseline,438,recommendation_letter,Darnell,Black,male,372,12,4,32.25806451612903,10.75268817204301,21.50537634408602,0.75
baseline,439,problem_solving,Arjun,Asian,male,336,1,4,2.9761904761904763,11.904761904761905,-8.928571428571429,0.2
baseline,44,concept_explanation,Darnell,Black,male,251,1,2,3.9840637450199203,7.968127490039841,-3.9840637450199203,0.3333333333333333
baseline,440,cover_letter,Ananya,Asian,female,302,5,1,16.556291390728475,3.3112582781456954,13.245033112582782,0.8333333333333334
baseline,441,concept_explanation,Sarah,White,female,511,0,0,0.0,0.0,0.0,
baseline,442,concept_explanation,Laurie,White,female,375,0,4,0.0,10.666666666666666,-10.666666666666666,0.0
baseline,443,cover_letter,Brad,White,male,354,7,2,19.774011299435028,5.649717514124294,14.124293785310735,0.7777777777777778
baseline,444,recommendation_letter,Greg,White,male,389,18,8,46.27249357326478,20.565552699228792,25.70694087403599,0.6923076923076923
baseline,445,cover_letter,Yuki,Asian,female,356,6,5,16.853932584269664,14.044943820224718,2.808988764044944,0.5454545454545454
baseline,446,recommendation_letter,Jill,White,female,313,11,10,35.14376996805112,31.94888178913738,3.194888178913738,0.5238095238095238
baseline,447,recommendation_letter,Brad,White,male,380,5,5,13.157894736842104,13.157894736842104,0.0,0.5
baseline,448,cover_letter,Jay,White,male,376,10,5,26.595744680851062,13.297872340425531,13.297872340425531,0.6666666666666666
